"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5d09c7411c40cd0001cb7a9b","51898c44-bbda-4d6d-afaf-8f911ed2e94f","PHYSICAL","wholesale-shop-1","1-talon-necklace","1. Talon Necklace","<p class="""" style=""white-space:pre-wrap;"">24”L sterling silver chain</p><p class="""" style=""white-space:pre-wrap;"">SRP Brass $118 | SRP Sterling silver $136</p>","TLN.BR.NKL","Metal","Brass","","","","","48.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09c8962c88210001eef52f/1560922263765/TLN.BR.NKL.jpg"
"","3bcbb909-040e-4481-88dc-0d6f925af050","","","","","","TLN.SS.NKL","Metal","Sterling silver","","","","","55.40","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09c8caeb29350001705d04","9e1994e0-a068-4aba-9c2d-9cfb0261ac47","PHYSICAL","wholesale-shop-1","2-snake-charmer-necklace","2. Snake Charmer Necklace","<p class="""" style=""white-space:pre-wrap;"">24”L sterling silver chain</p><p class="""" style=""white-space:pre-wrap;"">SRP $118</p>","SNKCHRMR.NKL","","","","","","","48.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09ca1bbf61380001b9cc91/1560922652149/SNAKECHARMER1.jpg"
"5d09cb4af10b3f0001d3183c","efb90fa8-ac6b-48af-85b1-37cedcc3bda3","PHYSICAL","wholesale-shop-1","3-talon-ring","3. Talon Ring","<p class="""" style=""white-space:pre-wrap;"">SRP $78</p>","TLN.R","","","","","","","32.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09cb858bc6560001baba1c/1560923015047/TALO.RNG.jpg"
"5d09cdca10395e0001d6531d","12a53e3e-0809-4cfd-bca0-8a6cdf0acb1d","PHYSICAL","wholesale-shop-1","talon-stud","4. Talon Stud","<p class="""" style=""white-space:pre-wrap;"">SRP brass $70 | SRP sterling silver $98</p>","TLN.BR.STD","Metal","Brass","","","","","29.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09cddbe5b92f000180a139/1560923612503/TLN.BR.STD.jpg"
"","c44b8b6f-aa7d-4f09-84fe-a43091af2ff6","","","","","","TLN.SS.STD","Metal","Sterling silver","","","","","40.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09cea8e5b92f000180aa91","8dc5fd4c-7c7f-47d9-8527-d1c80a85010e","PHYSICAL","wholesale-shop-1","talon-cuff","5. Talon Cuff","<p class="""" style=""white-space:pre-wrap;"">SRP brass $98 | SRP sterling silver $150</p>","TLN.BR.CFF","Metal","Brass","","","","","40.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09cf3b10395e0001d6624b/1560923964505/BD_TALON_BRC1.jpg"
"","86139be9-d990-4815-a640-bdb666b567ed","","","","","","TLN.SS.CFF","Metal","Sterling silver","","","","","61.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09d05b9e8bc7000117cfad","bca68d24-7e6e-4a57-8e2d-8caaacf2e7be","PHYSICAL","wholesale-shop-1","6-talon-studlette","6. Talon Studlette (brass)","<p class="""" style=""white-space:pre-wrap;"">SRP $50</p>","TLN.BR.STDLTT","Metal","Brass","","","","","21.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d0b56246f7000128eb20/1560924344223/TLN.BR.STDLTT.jpg"
"5d09d140bf61380001ba18a3","7dbf2d50-18c4-4da9-8297-11ad43fe7675","PHYSICAL","wholesale-shop-1","7-talo-necklace","7. Talo Necklace","<p class="""" style=""white-space:pre-wrap;"">16”L chain</p><p class="""" style=""white-space:pre-wrap;"">SRP $82</p>","TALO.NKL","","","","","","","32.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d1f91b185800016396c4/1586969903267/men%2527et%2Btalo%2Bpendant%2Bsilver.jpg"
"5d09d224e5b92f000180cb1e","d83aa55b-b9b3-4be8-b432-0dcf5ac397c0","PHYSICAL","wholesale-shop-1","8-talo-lariat","8. Talo Lariat","<p class="""" style=""white-space:pre-wrap;"">24”L sterling silver ball chain</p><p class="""" style=""white-space:pre-wrap;"">SRP $178</p>","TALO.BLK.LRT","Stone","Black CZ","","","","","71.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d23a181f2700014a4134/1560924732303/TALO.LRT.jpg"
"","d28d3c76-6718-461a-9d14-1d4da9492ecd","","","","","","TALO.WHT.LRT","Stone","White CZ","","","","","71.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09d2b310395e0001d6872c","90edb2e7-a9b3-4ad2-8009-b61f328caee8","PHYSICAL","wholesale-shop-1","9-vine-ring","9. Vine Ring","<p class="""" style=""white-space:pre-wrap;"">SRP $36</p>","VINE.R","","","","","","","15.40","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d2bf1c40cd0001cbf416/1560924864942/VINE.R.jpg"
"5d09d2ff1c40cd0001cbf677","3c081a8d-510b-4115-8b37-7d0958a5769a","PHYSICAL","wholesale-shop-1","10-talo-stud","10. Talo Stud","<p class="""" style=""white-space:pre-wrap;"">SRP $68</p>","TALO.STD","","","","","","","27.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d38f1c40cd0001cbfb20/1586970001463/talo%2Bstud%2Bsterling.jpg"
"5d09d49010395e0001d6989a","5589e98e-d0ba-4498-8fd6-e44bb4404a46","PHYSICAL","wholesale-shop-1","11-talon-studlette","11. Talon Studlette (sterling silver)","<p class="""" style=""white-space:pre-wrap;"">SRP $78</p>","TLN.SS.STDLTT","","","","","","","32.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d4a2eb2935000170dc0c/1560926194141/TNL.SS.STDLT.2.jpg"
"5d09d50ec4cfd1000177a4c1","1ec12698-8333-4c97-bd46-0a4a4fd3591a","PHYSICAL","wholesale-shop-1","12-personal-rainbow-hoop","12. Personal Rainbow Hoop","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $50 | SRP 14k gold filled $98</p>","FLTLD.PR.SS.HP","Metal","Sterling silver","","","","","21.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d53aa2492800011540a9/1560925577354/FLTLD.PR.SS.HP1.jpg"
"","6103a32c-479c-47c9-a806-e81a765918ad","","","","","","FLTLD.PR.GF.HP","Metal","14k Gold Filled","","","","","40.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09d6431b1858000163c448","40a905f1-4d24-4abb-8893-5e9c66243b41","PHYSICAL","wholesale-shop-1","13-daria-hoop","13. Daria Hoop","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $68 | SRP 14k gold filled $78</p>","DARIA.SS.HP","Metal","Sterling silver","","","","","28.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d6549e8bc70001180a46/1560925781450/*DARIA.GF.HP.4.jpg"
"","8ea40403-a857-4da4-8f18-66d40225cb8b","","","","","","DARIA.GF.HP","Metal","14k Gold Filled","","","","","32.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09d815c4cfd1000177c303","0fec8cc7-f0c2-4c3b-a843-5da12c9e6491","PHYSICAL","wholesale-shop-1","14-daria-xl-hoop","14. Daria XL Hoop","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $92 | SRP 14k gold filled $150</p>","DARIA.SS.XLHP","Metal","Sterling silver","","","","","37.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d86a1b1858000163da5b/1560926315446/*DARIA.GF.XLHP.jpg"
"","51a95cb7-00e7-427a-82bc-219a6081ad43","","","","","","DARIA.GF.XLHP","Metal","14k Gold Filled","","","","","61.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09d8fe10395e0001d6c5be","4ad9775b-c7a6-426b-8213-4e69f025050a","PHYSICAL","wholesale-shop-1","15-daria-ring","15. Daria Ring","<p class="""" style=""white-space:pre-wrap;"">SRP bronze $48 | SRP sterling silver $62</p>","DARIA.BR.R","Metal","Bronze","","","","","20.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d91c5b42510001278d2c/1560926493852/*DARIA.BR.R.jpg"
"","8794f6a3-e940-4ca0-a5a5-c05c7fb28454","","","","","","DARIA.SS.R","Metal","Sterling silver","","","","","25.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09d98cbf61380001ba6635","394cef05-ad18-407d-91d4-4655d2269e3d","PHYSICAL","wholesale-shop-1","16-cubic-kiss-stud","16. Cubic Kiss Stud","<p class="""" style=""white-space:pre-wrap;"">SRP bronze $68 | SRP sterling silver $92</p>","CBKS.BR.STD","Metal","Bronze","","","","","27.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09d9a52005830001b76a38/1560926629982/cbks.std4.jpg"
"","0ce8a634-18ff-46d7-b665-ee144c77553f","","","","","","CBKS.SS.STD","Metal","Sterling silver","","","","","37.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09da1d6246f70001294cb6","9b0e617d-45db-4abe-9a85-4ed19092d187","PHYSICAL","wholesale-shop-1","17-cubic-kiss-necklace","18. Cubic Kiss Necklace","<p class="""" style=""white-space:pre-wrap;"">16”L chain</p><p class="""" style=""white-space:pre-wrap;"">SRP bronze w/sterling silver chain $98 | SRP sterling silver w/gold-filled chain $120</p>","CBKS.BR.NKL","Metal","Bronze","","","","","39.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09da339e8bc700011830bf/1560926772168/cbks.nkl2.jpg"
"","7b510653-82ca-47eb-a5b3-be3c5aa8f4ee","","","","","","CBKS.SS.NKL","Metal","Sterling silver","","","","","48.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d09dacf2c88210001efaa19","98b21bc3-baaf-443d-bfd8-1dc62caca8c6","PHYSICAL","wholesale-shop-1","17-cubic-kiss-ring","17. Cubic Kiss Ring ","<p class="""" style=""white-space:pre-wrap;"">SRP $72</p>","CBKS.R","","","","","","","28.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09db4010395e0001d6dc5c/1560927041878/CUBKKISSRNG2.jpg"
"5d09dc1e10395e0001d6e3d6","5e3f39ba-9373-4729-9a6e-4f688865a70a","PHYSICAL","wholesale-shop-1","19-ormes-lariat","19. Ormes Necklace","<p class="""" style=""white-space:pre-wrap;"">22”L chain</p><p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $82 | SRP 14k gold filled $92</p>","ORM.SS.NKL","Metal","Sterling silver","","","","","32.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d09dc851c40cd0001cc529c/1560927366462/ORMES.GR.LRT.jpg"
"","4b5f8d45-d9f1-4c91-aae6-e46965957e2a","","","","","","ORM.GF.NKL","Metal","14k Gold Filled","","","","","36.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d19f6cd13050b00017841e7","5d010bab-6bfa-40bd-a5ce-13be1f06fffb","PHYSICAL","wholesale-shop-1","20-orbit-xl-earring","20. Orbit XL Earring","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $62 | SRP 14k gold filled $72</p>","ORB.SS.XLEAR","Metal","Sterling silver","","","","","21.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19f77b23d79000016da103/1561982876052/ORB.GF.XL.EAR.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19f77bbbbadf00010c4cbf/1561982888032/ORB.SS.XLEAR.jpg"
"","8494e0f8-1db1-4eb6-8823-0b803e90d5b2","","","","","","ORB.GF.XLEAR","Metal","14k Gold-filled","","","","","29.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d19f8acbbbadf00010c5c4b","a02d3dc3-034f-4e71-9fb2-a6039add9a0d","PHYSICAL","wholesale-shop-1","21-orbit-earring","21. Orbit Earring","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $52 | SRP 14k gold filled $62</p>","ORB.SS.EAR","Metal","Sterling silver","","","","","17.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19f8dd5fe7fa000158ed5e/1561983365579/orbeargf.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19f8ddf226fb0001df6ab3/1561983352608/orbearss.jpg"
"","1200dbe9-342f-4112-ba29-4abd9278c616","","","","","","ORB.GF.EAR","Metal","14k gold-filled","","","","","25.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d19f9d62fd37100016df8bd","568b7a99-f52b-4700-a7c1-bb82833d879a","PHYSICAL","wholesale-shop-1","22-ormes-stud","22. Ormes Stud","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $38 | SRP 14k gold filled $46</p>","ORM.SS.STD","Metal","Sterling silver","","","","","15.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19fa0c2b8b4900012753a8/1561983502641/ORMES.GF.STD.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19fa0c9fb4dc00010144e2/1561983502702/ORMES.GF.STD2.jpg"
"","da8e3cf3-b668-4405-901a-edbc9794304c","","","","","","ORM.GF.STD","Metal","14k gold-filled","","","","","18.40","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d19fa6cbbbadf00010c73d6","7b66322e-8e08-4a6f-80e6-d93da4e6344c","PHYSICAL","wholesale-shop-1","23-micro-bands","23. Micro Bands","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver &amp; 14k gold filled $10</p>","MCR.SS.R","Metal","Sterling silver","","","","","3.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19facc5c6f7a0001ff4683/1562427364885/MCR.GF.R2.jpg"
"","cc577c49-84dc-447a-aaaa-dbe6930796a5","","","","","","MCR.GF.R","Metal","14k gold filled","","","","","3.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d19fbfff5cd480001a68674","d5eafd77-8843-427d-876a-0530aa6d4a9a","PHYSICAL","wholesale-shop-1","24-micro-bangle","24. Micro Bangle","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver &amp; 14k gold filled $48</p>","MCR.SS.BNGL","Metal","Sterling silver","","","","","20.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19fc449fb4dc0001016124/1561984069011/MICRO.GF.BNGL.jpg"
"","e8f61a18-cb1f-4a97-ae91-dca731cf955a","","","","","","MCR.GF.BNGL","Metal","14k gold filled","","","","","20.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d19fd432b8b490001277f4f","56991907-f805-41a3-9a1c-124466186b80","PHYSICAL","wholesale-shop-1","25-hammered-hoop","25. Hammered Hoop","<p class="""" style=""white-space:pre-wrap;"">2” Hoop: SRP bronze $42 | sterling silver $78 | 14k gold filled $110</p><p class="""" style=""white-space:pre-wrap;"">3” Hoop: SRP bronze $46 | sterling silver $82 | 14k gold filled $118</p>","HMMRD.BR.SHP","Size","2""","Metal","Bronze","","","17.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19fd6c13050b0001789ac0/1561984366242/HMMRD.BR.HP.SM%26LG+%281%29.jpg"
"","1e264f63-fcbc-4bd7-a1fa-91ab06fdb157","","","","","","HMMRD.SS.SHP","Size","2""","Metal","Sterling silver","","","31.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","64e79600-ad9c-4096-8316-e27cf4ba1c56","","","","","","HMMRD.GF.SHP","Size","2""","Metal","14k gold filled","","","44.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","dd3f09a7-75a9-47d8-aa9e-7b18ed98d535","","","","","","HMMRD.BR.HP","Size","3""","Metal","Bronze","","","19.40","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ad16cfbb-b676-4143-b2b1-52241299f298","","","","","","HMMRD.SS.HP","Size","3""","Metal","Sterling silver","","","32.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","aa203838-b4da-4f1c-8894-3955e5328609","","","","","","HMMRD.GF.HP","Size","3""","Metal","14k gold filled","","","47.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5d19febf4017350001291b33","d868784a-9f41-4a9e-b3ea-9d4c7d850296","PHYSICAL","wholesale-shop-1","26-eternity-stud","26. Eternity Stud (14k gold filled)","<p class="""" style=""white-space:pre-wrap;"">SRP 14k gold filled $58</p>","ETRNY.GF.STD","","","","","","","24.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d1a01da9fb4dc000101b069/1562345087703/ETRNY.GF.STD2.jpg"
"5d19ff8ff226fb0001dfc68e","6aa01fe9-8597-4b1b-87fd-5a3e851017a3","PHYSICAL","wholesale-shop-1","27-stella-stacker","27. Stella Stacker (14k gold filled)","<p class="""" style=""white-space:pre-wrap;"">SRP 14k gold filled $38</p>","ST.STKR.GF.R","","","","","","","15.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d19ffb3401735000129287a/1561984949153/ST.STKR.GF.R.GROUP.jpeg"
"5d1a00b04017350001293554","2ff3c29a-0d14-45d1-a896-e8c8178e3b5a","PHYSICAL","wholesale-shop-1","28-notch-stud","28. Notch Stud","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $42</p>","NOT.SS.STD","","","","","","","17.80","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d1a01955fe7fa00015967f5/1561985453497/NOT.SS.STD2.jpg"
"5d1a02872b8b49000127c840","fbe0ce4b-420f-40f1-92f6-8390e11e95fe","PHYSICAL","wholesale-shop-1","29-notch-xl-stud","29. Notch XL Stud","<p class="""" style=""white-space:pre-wrap;"">SRP sterling silver $48</p>","NOT.SS.XLSTD","","","","","","","20.20","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/5d09c7275b4251000126d337/5d1a034cfcd06f0001e09502/1561985869988/NOT.SS.XLSTD.png"
